#?rerun filter ra dec type sh sw name
pdr3_wide HSC-I 211.98999558 8.18264698 coadd 8asec 8asec GB6J140759+081048
pdr3_wide HSC-I 212.95599476 52.81671746 coadd 8asec 8asec GB6J141149+524857
pdr3_wide HSC-I 213.30037951 22.46983775 coadd 8asec 8asec GB6J141312+222833
pdr3_wide HSC-I 213.63597383 1.73160035 coadd 8asec 8asec GB6J141431+014412
pdr3_wide HSC-I 213.71397256 3.1308993 coadd 8asec 8asec GB6J141451+030810
pdr3_wide HSC-I 216.06326337 25.0733027 coadd 8asec 8asec GB6J142414+250432
pdr3_wide HSC-I 216.16887597 26.62514022 coadd 8asec 8asec GB6J142440+263729
pdr3_wide HSC-I 216.80461948 30.68702045 coadd 8asec 8asec GB6J142711+304118
pdr3_wide HSC-I 216.87612137 54.156598 coadd 8asec 8asec GB6J142724+540920
pdr3_wide HSC-I 217.25943576 36.04150367 coadd 8asec 8asec GB6J142902+360200
pdr3_wide HSC-I 217.94809824 60.85262879 coadd 8asec 8asec GB6J143147+605126
pdr3_wide HSC-I 218.1659933 36.30223059 coadd 8asec 8asec GB6J143239+361823
pdr3_wide HSC-I 218.53762784 1.61693878 coadd 8asec 8asec GB6J143407+013628
pdr3_wide HSC-I 218.57581325 24.41230804 coadd 8asec 8asec GB6J143417+242503
pdr3_wide HSC-I 218.68895773 33.47238527 coadd 8asec 8asec GB6J143445+332806
pdr3_wide HSC-I 218.81243768 11.8203289 coadd 8asec 8asec GB6J143514+114919
pdr3_wide HSC-I 218.84030419 50.85637597 coadd 8asec 8asec GB6J143521+505124
pdr3_wide HSC-I 220.07491999 5.94278658 coadd 8asec 8asec GB6J144017+055616
pdr3_wide HSC-I 220.56205062 7.15622567 coadd 8asec 8asec GB6J144211+071032
pdr3_wide HSC-I 221.17125474 14.3963643 coadd 8asec 8asec GB6J144444+142347
pdr3_wide HSC-I 221.52934979 9.06062995 coadd 8asec 8asec GB6J144607+090349
pdr3_wide HSC-I 222.33631113 42.35038334 coadd 8asec 8asec GB6J144920+422103
pdr3_wide HSC-I 222.36109226 6.84352328 coadd 8asec 8asec GB6J144926+065055
pdr3_wide HSC-I 222.70581575 10.11363151 coadd 8asec 8asec GB6J145048+100546
pdr3_wide HSC-I 223.9468679 22.16357836 coadd 8asec 8asec GB6J145549+221014
pdr3_wide HSC-I 223.98029339 11.86152692 coadd 8asec 8asec GB6J145554+115141
pdr3_wide HSC-I 224.40539692 43.99390721 coadd 8asec 8asec GB6J145735+435959
pdr3_wide HSC-I 224.96099711 18.86290197 coadd 8asec 8asec GB6J145949+185306
pdr3_wide HSC-I 225.131173 36.48050735 coadd 8asec 8asec GB6J150032+362836
pdr3_wide HSC-I 225.62102736 52.73392604 coadd 8asec 8asec GB6J150228+524410
pdr3_wide HSC-I 225.87879377 19.65233655 coadd 8asec 8asec GB6J150330+193900
pdr3_wide HSC-I 226.23800364 26.01624352 coadd 8asec 8asec GB6J150457+260052
pdr3_wide HSC-I 226.30362096 29.27261668 coadd 8asec 8asec GB6J150513+291631
pdr3_wide HSC-I 226.73506746 12.84683473 coadd 8asec 8asec GB6J150655+125058
